qclass redshift N_pre N_post echo_duration_w1 pre_median_flux_w1 pre_median_e_flux_w1 pre_median_total_flux_w1 pre_rms_flux_w1 post_max_flux_w1 post_mean_flux_w1 post1yr_max_flux_w1 post1yr_mean_flux_w1 post1yr_sum_flux_w1 e_post_max_flux_w1 name chi2 sigma_rise sigma_fade e_sigma_rise e_sigma_fade n_rise n_fade mean_color color_slope e_mean_color e_color_slope ra dec ndetections ndetections_negative ndetections_g ndetections_r median_color offset_rms_r offset_unc_r offset_sig_r offset_med_r offset_weighted_r offset_rms_g offset_unc_g offset_sig_g offset_med_g offset_weighted_g offset_sig offset_rms_ps1 offset_med_ps1 offset_sig_ps1 flare_n_pre flare_n_post flare_peak_mag flare_peak_jd flare_amplitude_mag flare_duration_day flare_postpeak_duration_day flare_prepeak_duration_day fEdd Lbol MBH MBH_ref df_over_rms rms_over_err
TDE? 0.174 11 3 405.5211810399778 8.042546096514184e-06 8.69963757859977e-06 0.0008061409071958745 4.419614230765133e-05 0.0002759383982258303 0.0002717656058238284 0.0002759383982258303 0.0002708117740087889 0.0005416235480175778 7.547180709368993e-06 ZTF18aauosxv 14.010989112983326 67.58648182172843 315.5532994568047 1.8074274500451726 31.66414216885684 456.0 165.0 -0.29195979028915786 -0.0014191883976745244 0.015592826928354548 0.0003312672615277823 248.0616682 33.570449 753.0 0.0 521.0 216.0 0.0 0.18912008261592297 0.17394125445103584 0.4807254199214425 0.09413294428899367 0.08361798258763668 0.1929747786841051 0.19619805911374347 0.7714327670418966 0.15602999711010604 0.1513536116303647 0.4807254199214425 0.0 0.0 0.0 404.0 335.0 18.4903 2458652.6751 -2.1449 970.12900000019 572.3771999999881 397.7518000002019 0.23693800649372662 1.0523716219339957e+45 7.53359104601 L19 6.127498009298097 5.080227987470349
TDE? 0.0879 9 5 763.4945788849145 -4.658795609317991e-06 8.444947312535545e-06 0.00021790596659982853 1.69933318018397e-05 0.000977236079228915 0.0008257405959138844 0.0008305398954853032 0.000807367323127837 0.001614734646255674 1.2866368241297752e-05 ZTF18abtizze 21.9415448918289 6.049314736844623 0.0 6.587702697845143 0.0 9.0 1.0 0.45244585693707684 0.0 5305421.53566195 -999.0 327.7321385 -1.1150961 11.0 0.0 6.0 3.0 0.0 0.21882469695060985 0.2340717473740346 0.7274812816771917 0.2934000000522019 0.17028281478408253 0.23933336477839712 0.2576584660801425 0.8155040913245221 0.2871338538287021 0.2101215332527568 0.7274812816771917 0.21249013456783544 0.2009442607070241 2.0094426070702407 7.0 4.0 19.587 2458390.789 -1.1433999999999997 136.7310000001453 95.8031000001356 40.927900000009686 20.768730183144907 4.344223875768885e+45 6.2065589016029055 T13 47.51083145686776 2.0122484099592985
Unknown nan 11 3 399.30268230009824 7.92579699864336e-06 7.194477598365065e-06 0.0004945931861376283 2.521150844146549e-05 0.00015838336924287838 0.00012942555167179783 0.00012613492624466576 0.00011494664288625756 0.0002298932857725151 7.457182646381419e-06 ZTF19aaqesdr 0.4825312382646858 34.38433889729661 68.77456474240635 2.3386091524510686 5.9177919428548424 66.0 140.0 -0.10250556003195507 0.0006979508617331762 0.02477429999008545 0.00140963261525876 237.5670454 39.236421 241.0 0.0 140.0 97.0 0.0 0.2562271556110546 0.1885117969783324 1.1434731529362445 0.18189443089071486 0.21555817885649098 0.3471632491134441 0.23021528706843072 0.37866977084102077 0.05842462839082987 0.08717556999830248 1.1434731529362445 0.31327202684579764 0.18088179856598946 1.8088179856598945 123.0 110.0 19.7594 2458641.7279 -1.2811000000000021 386.0005999999121 325.1858000000939 60.814799999818206 -1.0 1.4063152663286525e+45 0.0 "" 4.5592925609006505 3.504286182946038
TDE? 0.0356 11 3 389.2224174896255 4.111822903721786e-05 4.8325502772878244e-05 0.009920525434809485 0.0007086629690817829 0.012969417919214743 0.010177813619183497 0.012969417919214743 0.011134082738428466 0.022268165476856932 9.754890047065119e-05 ZTF19aaejtoy 0.8411566621853406 34.68183111149581 167.67773521916507 2.0555971543447074 9.872558748528418 18.0 56.0 0.5477241950849513 0.005424111054594565 0.026247078022401067 0.0005903520796308022 231.0694352 4.855293 102.0 9.0 37.0 59.0 0.0 0.34460315200954766 0.1118033988749895 2.4932209746989202 0.2986587859226784 0.27875057911775347 0.24722161309770707 0.1118033988749895 2.5987399301207494 0.2948775800372737 0.29054795697965247 2.4932209746989202 0.27074219562905727 0.1989865472401098 1.989865472401098 25.0 78.0 16.7645 2458658.734 -2.1723999999999997 600.2794801001437 541.3256999999285 58.953780100215226 0.5582458920676754 1.2459191015146915e+45 7.23472095592 L19 15.711393460921114 14.664368261461862
Unknown nan 10 4 393.26665669027716 -9.507966003357658e-07 4.812566853048678e-06 0.00025761706847100347 1.713054771333771e-05 0.00015339707846353902 0.00010672831070384004 0.00015339707846353902 0.00014256647888111047 0.00028513295776222094 4.773045887696861e-06 ZTF19aakjfcm 0.25312943676639454 0.0 93.72507850581268 0.0 7.297014539233587 1.0 110.0 0.08770770896846655 0.002041619214392211 0.04817822406362664 0.0018037424230808972 272.0540028 50.786741 110.0 0.0 51.0 59.0 0.0 0.36538550905970024 0.2562454729356209 1.5477098377100662 0.366768452276498 0.39659363933112896 0.31871832170296543 0.2847048970425342 1.284818696188182 0.38586240242652065 0.36579417461657937 1.5477098377100662 0.28647182006463934 0.2070435647986588 2.0704356479865877 2.0 82.0 19.6923 2458540.9516 -1.232800000000001 101.83197780000046 87.91510000033304 13.916877799667418 -1.0 1.3641197235947779e+45 0.0 "" 8.322353801338723 3.5595448824748903
Unknown nan 11 3 320.8414104352705 -1.2934502666714253e-05 7.815145877248734e-06 0.0002792527145634276 2.29419536754142e-05 0.0001236975614478901 8.42801095930804e-05 0.0001236975614478901 8.42801095930804e-05 0.0002528403287792412 8.670490105634828e-06 ZTF19acbmhlc 0.7176809283995761 54.483470701289406 125.50308811848734 6.6367650620129135 21.486888149738316 41.0 33.0 0.0003568364104408464 0.00036433226466708814 0.04997266176983226 0.0010137132325223049 103.8252909 58.9847607 74.0 0.0 36.0 38.0 0.0 0.46389428685376843 0.2475933708286721 0.9632567889372599 0.16232168061772748 0.23849599534657892 0.3284776156445117 0.270635096762099 1.0157414542143077 0.25035825929756045 0.2748952867465643 0.9632567889372599 0.37708364371533926 0.10850324156390527 1.0850324156390527 36.0 32.0 19.2057 2458802.7314 -1.4227999999999987 167.76629999978468 101.0054999999702 66.76079999981448 -1.0 9.079440143553868e+44 0.0 "" 3.673623911262596 2.9355758722562384
Unknown nan 10 3 338.168463089969 4.367165803263646e-06 1.4299460923939698e-05 0.000192791607863168 1.8533319749209413e-05 0.00022214813186623535 0.00013014678359328196 0.00022214813186623535 0.00013014678359328196 0.0003904403507798459 1.773685057447641e-05 ZTF19aasejul 0.2792437411808327 59.244436179781864 330.25704867835503 11.171101410556071 105.19229185250225 26.0 13.0 0.24007918033380704 0.0006805870659790733 0.06388519271540011 0.001441279912377472 209.6703234 24.7119351 55.0 0.0 25.0 29.0 0.0 0.22330874403154286 0.26338936956528824 0.8325129103636816 0.2119375984283156 0.21927505061565342 0.5735560201105798 0.2957522955586373 2.1981561164531405 0.5533098112728383 0.6501097174372755 0.8325129103636816 0.3734398924951038 0.2947102769437025 2.947102769437025 31.0 17.0 19.6517 2458678.6959 -1.2391999999999967 315.1990999998525 236.31309999991208 78.8859999999404 -1.0 1.0086591756843542e+45 0.0 "" 7.022313614312607 1.2960852054346694
Unknown 0.096 10 4 376.22779283998534 -1.4672222262291111e-05 1.1626383509268339e-05 0.0008433492405075289 5.831393355809597e-05 0.00041629151553324267 0.00024018007753591155 0.00041629151553324267 0.0003274977889852152 0.0006549955779704304 1.393932818117885e-05 ZTF18acxhvzb 2.277717044677201 19.036619535174076 167.61336573747624 3.5179792064600917 31.119500452719652 8.0 16.0 0.039981981736100736 -0.005023762171148128 0.0503382229892688 0.001928097900751086 70.7933725 -4.3030669 61.0 4.0 31.0 30.0 0.0 0.18917467919193678 0.15481637639474705 1.2903766603734113 0.18080818567015933 0.1997714387433667 0.18977670234980212 0.18716230817127685 0.31903460724276045 0.034114630291485995 0.05971125347807181 1.2903766603734113 0.0 0.0 0.0 13.0 47.0 18.5116 2458510.745 -1.7911000000000001 343.15789999999106 302.0863000000827 41.07159999990836 -1.0 1.039342956896749e+45 0.0 "" 5.616115549107 5.015655428156931
Unknown nan 10 4 633.1114044198766 -2.9793906185857325e-06 6.89413775707087e-06 0.00015289765431171582 1.1580607420067753e-05 0.00021806317693472507 0.00014501624611980177 0.00021806317693472507 0.00018063789238433078 0.00036127578476866155 6.245457575176905e-06 ZTF19aakrnwh 0.6527540000012051 12.039507576254097 137.51094284422007 6.0216723110735275 11.264193665497825 4.0 177.0 -0.19652227198261382 0.0010712740881699532 0.028540242874909555 0.0012729115726032522 191.0284609 47.4451453 191.0 0.0 103.0 78.0 0.0 0.3001240020117721 0.2270537169922571 1.163319650539082 0.2604704490669367 0.26413605070503215 0.22994451503626595 0.25550012446180914 1.0626605776310698 0.2993403788299525 0.27150990984539636 1.163319650539082 0.2436822295802165 0.3055712997199795 3.0557129971997945 27.0 152.0 19.3997 2458556.865 -1.5641999999999996 105.7192000001669 71.8401999999769 33.87900000018999 -1.0 3.535399608584684e+45 0.0 "" 15.598308951506962 1.6797760398956745
Unknown nan 10 4 290.35666792001575 -4.758717320232246e-06 6.86689146970861e-06 0.0001228506736956774 1.5021475668903369e-05 0.0002613879225045668 0.00010260070476158453 0.0002613879225045668 0.00018460358174897374 0.00036920716349794747 8.869100165541307e-06 ZTF18abshxig 0.7633498442475525 0.7684646214711592 138.02389856724744 1262.6320955133222 49.58917654891655 1.0 13.0 0.252120835164353 -0.0017977612226747494 0.8279835818405322 0.0056580570366437325 215.05185 31.894158 14.0 0.0 7.0 7.0 0.0 0.19257517845758204 0.24455096505723903 0.1255164249035075 0.10535152589645218 0.03069516284068723 0.20150211763724785 0.27006208615255284 0.8231593284352933 0.21952828337314592 0.22230412547316972 0.1255164249035075 0.20210501374173803 0.14750744658704906 1.4750744658704906 2.0 12.0 19.1042 2458363.6588 -1.1799999999999997 146.400099999737 131.39580000005662 15.00429999968037 -1.0 7.436042168678676e+44 0.0 "" 12.289310705414243 2.1875219282504244
TDE? 0.262 10 4 532.9838143652305 3.541039158806036e-06 9.300537380618827e-06 0.0003003549038011448 1.6989641168021233e-05 0.0007598365640420884 0.0005237205490840094 0.0007598365640420884 0.0005398210152830079 0.0016194630458490236 1.2895359315630754e-05 ZTF19aamsgro 1.464786568453529 35.0 95.0 6.4037381535494475 68.8255352359936 16.0 178.0 -0.007511561445584633 -0.00025923258075612795 0.0240805493691403 0.00014885259914234887 149.0252769 19.5490662 196.0 0.0 76.0 118.0 0.0 0.18203068512892456 0.22023094787063868 0.79586839805033 0.19428830120354093 0.17527485168291096 0.17655006601455744 0.2534606683491543 0.45179223620808495 0.11642257515904468 0.11451156214426021 0.79586839805033 0.15306407953898976 0.06623299527410745 0.6623299527410744 25.0 166.0 18.9716 2458637.6772 -1.3816000000000024 670.1442599999718 589.3091000001878 80.83515999978408 0.33605182097098296 1.5732131487140313e+45 7.55643796216 L19 31.773538354599655 1.826737582220308
TDE? 0.0816 10 4 537.9710537199862 -6.853459037290729e-07 1.1089516500681927e-05 0.0010758626743498367 4.3806623794992074e-05 0.0024006909606860208 0.0017664720331603836 0.0024006909606860208 0.0017687319551883377 0.0053061958655650126 1.989780375031414e-05 ZTF19aanglav 0.722159547238412 47.37615433949868 475.0 9.081676454705995 182.07036292106312 40.0 40.0 1.067278424771304 3.84270226141808e-05 0.05298449333870124 0.0010440391317969107 160.8752904 51.3580249 218.0 0.0 37.0 175.0 0.0 0.3939834342118675 0.16126692903382261 2.1795347105272094 0.2854736442966963 0.3514868694893446 0.5699660101382245 0.20805482800719866 2.242711049812355 0.37833550829225043 0.4666068617385534 2.1795347105272094 0.4383612895810753 0.35107690417010895 3.5107690417010895 29.0 183.0 18.5047 2458628.6629 -2.3328999999999986 654.1625000000931 400.0 60.9183999998495 3.5796665580916036 2.1820399414737487e+45 6.67107676914 L19 40.3759021344744 3.950273557219404
Unknown 0.0506 11 3 317.6607072898187 -5.139578979409844e-06 1.303405739677474e-05 0.0012470976159092084 2.4224187667537808e-05 0.0024273353326293287 0.0017479394864990617 0.0024273353326293287 0.0017479394864990617 0.005243818459497185 2.408783880534567e-05 ZTF19accdntg 0.796538430862449 74.0150079147281 433.75511694747547 8.10563602901721 27.790392771152913 39.0 203.0 0.8868169051048838 0.0013868617421224831 0.02655294282057483 0.00020092850175795567 336.9936296 18.3220502 245.0 0.0 69.0 173.0 0.0 0.16229556601514952 0.1463651379256686 0.14919262993257332 0.03202381614094278 0.02183659985757433 0.21248611377866977 0.17977314148670817 0.9367567027222787 0.162067585920231 0.16840369525711443 0.14919262993257332 0.19640559145141126 0.19153609105822028 1.9153609105822027 37.0 207.0 18.6041 2458851.6008 -1.9731000000000023 465.9496000004001 372.0205000001006 93.92910000029951 -1.0 8.063627185090109e+44 0.0 "" 72.15678438792105 1.8585300747204052
Unknown nan 12 3 398.4736008499749 -1.691674891708467e-06 9.044839367111728e-06 0.0002269874638539777 2.5056594084221875e-05 0.0002387857920665919 0.00018705251233029274 0.00019036671519888089 0.0001611858724621431 0.0003223717449242862 1.0721608156108732e-05 ZTF19abisdrk 0.7725912244536091 97.51358433978015 0.0 5.0525807343496725 0.0 35.0 1.0 -0.17713798958842517 0.0 0.05007121267228736 -999.0 4.1839583 6.3800964 35.0 0.0 19.0 16.0 0.0 0.09707486737051312 0.2449095979497198 0.3175740541595531 0.09220446193116623 0.07777693392347869 0.14536498106391132 0.2695173730508379 0.9438231157696934 0.28119894736834605 0.2543767267869046 0.3175740541595531 0.10236281374717586 0.11866601535568347 1.1866601535568346 30.0 4.0 19.1151 2458791.7082 -1.051199999999998 123.66509999986738 20.937199999578297 102.72790000028908 -1.0 1.4004813989016892e+45 0.0 "" 6.432872397595401 2.7702641326424295
Unknown nan 12 2 232.0150487748906 -2.2657967108875672e-05 1.3432057145290595e-05 0.00116732633243468 6.731883885992618e-05 0.0004640817703024351 0.00034883950375891125 0.0004640817703024351 0.00034883950375891125 0.0006976790075178225 1.5725543148529997e-05 ZTF18acujwqc 2.953390004867297 21.377978401330946 41.99920228725389 5.553039401134647 13.742165996917247 9.0 17.0 -0.06612479250284305 -0.0025928367395519694 0.06983633849207388 0.007020555816609531 76.2331094 9.1541946 26.0 0.0 14.0 12.0 0.0 0.18152558435627095 0.16312932025262006 0.7423706018988212 0.13664371335969563 0.12110241166328312 0.1452328441685242 0.2005114332504452 0.6991490573526666 0.18090322382999352 0.1401873795454809 0.7423706018988212 0.15898038878363802 0.02673062423061555 0.26730624230615546 10.0 18.0 19.4772 2458867.6981 -1.1164999999999985 392.96910000033677 12.996999999973923 379.97210000036284 -1.0 4.747998198561819e+44 0.0 "" 5.181900188218632 5.011804084196351
Unknown nan 12 3 428.77377401990816 8.438780630414092e-07 8.140737377669317e-06 0.0002825369342949007 1.911667965086348e-05 0.000179484005500564 0.00015666673393723853 0.00014560314380093916 0.00014525809815557576 0.0002905161963111515 9.158521597715882e-06 ZTF19ablerov 0.48696583260956955 58.38993569021877 0.0 5.175202016184553 0.0 26.0 1.0 -0.09474745009976976 0.0 0.07205846792841739 -999.0 355.9814983 31.3770976 26.0 0.0 14.0 12.0 0.0 0.19829872921818473 0.21587973229995533 0.6959370496182398 0.19435207753158304 0.15023870396920633 0.33266552448998343 0.2665829735191273 1.7215716059918027 0.44426920894728833 0.45894167785139417 0.6959370496182398 0.2909385108081369 0.18599942707541423 1.8599942707541421 23.0 2.0 19.492 2458764.7807 -1.0855999999999995 70.9039500001818 0.9986000000499189 69.90535000013188 -1.0 1.621566127316404e+45 0.0 "" 7.598500409510948 2.348273720670812
Unknown nan 9 5 341.969098885078 -1.5824860569868899e-06 4.969012706332169e-06 0.0003939736740899151 8.143525776873412e-06 3.500489869074539e-05 1.827589664534578e-05 3.500489869074539e-05 2.7141106821140485e-05 8.142332046342145e-05 5.130095389724666e-06 ZTF18aavummp 0.6626062217331454 94.76680058187223 15.470193362621432 6.107304393498398 25.1495156263362 219.0 6.0 -0.13885705509236007 0.00460148993830969 0.04323909442209751 0.002058627766474109 268.2331635 58.6364516 225.0 0.0 185.0 40.0 0.0 0.43132457789568457 0.21509770404963016 1.4446270354604593 0.35491810101695775 0.31073595853556846 0.4113992329445653 0.2347466924154631 1.9307961254629917 0.48873165651917067 0.4532480041810288 1.4446270354604593 0.3324903717562249 0.28841130924305236 2.8841130924305234 158.0 48.0 19.8362 2458378.6784 -1.0939999999999976 171.71380000002682 51.90449999971315 119.80930000031367 -1.0 1.0314589868873202e+45 0.0 "" 3.332844711834499 1.638861934584281
TDE? 0.37362 12 2 262.84077487001196 -8.537849824710812e-06 8.63795918302047e-06 0.0005761659466659162 8.108813260687559e-05 0.0008689540325946109 0.0007808877794633881 0.0008689540325946109 0.0007808877794633881 0.0015617755589267762 1.215148674842736e-05 ZTF19aailpwl 0.5245430139387898 78.40021574382162 483.2191206921722 3.1198897937746706 22.42703346257411 69.0 107.0 0.02570266784567029 0.00016962460654342063 0.017404117992183336 0.00014150373225899304 216.943371 29.5107271 304.0 0.0 109.0 158.0 0.0 0.16510448759856436 0.21318634477845907 0.7338362932637614 0.1312377765542894 0.15644387702667464 0.1347874357202653 0.2383826470194507 0.7042770501342296 0.17269271669960606 0.16788742744604804 0.7338362932637614 0.13674486653292423 0.1894794501858869 1.894794501858869 151.0 162.0 18.1328 2458758.6024 -2.018699999999999 704.0322940000333 468.40309999976307 235.62919400027022 0.15674263753744344 3.229464409619422e+44 7.2 F20 9.630111760610152 9.387417894526468
Unknown nan 12 2 265.70349849993363 7.0728087530997e-06 2.1897888255393227e-05 0.00453598731178707 7.904975187665865e-05 0.000581298553367235 0.0004900707543352377 0.000581298553367235 0.0004900707543352377 0.0009801415086704754 2.3039741284225203e-05 ZTF20aagkqky 26.010393264227083 0.0 60.04622781999699 0.0 0.0 1.0 18.0 3.0 3.999743480372176 -999.0 -999.0 120.0835243 75.8231285 18.0 0.0 2.0 16.0 0.0 1.2850490323557047 0.2927271740033712 3.4362480836550993 0.8134850029096766 1.0058831907028571 0.0 0.0 -999.0 0.0 0.0 3.4362480836550993 1.3876663503008535 0.8709485029226427 2.662831417713711 2.0 14.0 19.4706 2458860.84144 -1.3511999999999986 143.77229999983683 135.89755999995396 7.874739999882877 -1.0 6.226912767022704e+44 0.0 "" 6.199522992809582 3.60992580447521
AGN 0.302 10 4 336.9871775149368 -2.2894764870888654e-06 9.771015714294529e-06 0.0005014058474065544 3.624887981853121e-05 0.0001908399056713643 0.00013150241210524812 0.0001908399056713643 0.00014967198569185134 0.000449015957075554 1.0912555676983886e-05 ZTF18acvhhgk 0.8123616539819912 50.13835162453769 370.3677573819391 4.884427079080404 20.182078549055884 76.0 67.0 -0.08767081453557231 0.0006120354647462259 0.05731556815275515 0.00026800743831727176 135.2536751 35.63578 143.0 5.0 48.0 95.0 0.0 0.17706222786738512 0.1985971802418151 0.5606112637374615 0.1207208349577534 0.11133581619006039 0.3190316817726155 0.21610381209039328 1.0083815686517785 0.22085420531569497 0.21791510102733996 0.5606112637374615 0.2593750174388377 0.12753232590693306 1.2753232590693304 92.0 40.0 19.2584 2458608.6922 -1.6118999999999986 516.748099999968 373.0254999999888 143.72259999997914 0.004739685629430075 5.9085786376196875e+44 8.9817901306 L19 4.129009956752809 3.709837429234796
Unknown 0.06 9 4 597.7012477200478 5.142813896198672e-06 1.0682862210831115e-05 0.0006676033113707912 1.237920376809341e-05 0.00018147501980242888 0.00012322880182723606 0.00018147501980242888 0.00015713691280258137 0.00031427382560516274 1.1600111310742254e-05 ZTF18acvvudh 0.4705779321803125 67.70163839215401 297.4388775010622 7.752391571113866 61.23083039793169 275.0 20.0 0.5003588298941117 0.00040763174558562795 0.0405169195521759 0.0005992850940312575 117.7084162 1.3583501 366.0 1.0 50.0 316.0 0.0 0.20003316844984767 0.1720648993839243 1.2171026552402058 0.21616920871871675 0.2094206459138131 0.21256863451550823 0.20545685289130655 0.7901375188313757 0.17419015815772576 0.16233916797043993 1.2171026552402058 0.15249865141397947 0.016224980737678966 0.16224980737678965 278.0 92.0 18.3341 2458547.6908333 -1.988900000000001 761.8283000001684 680.1232667001896 81.70503329997882 -1.0 2.8043668873232656e+45 0.0 "" 12.693620344758482 1.158790923610567
TDE? 0.0367 9 5 608.5016837297007 -1.2372468971171451e-05 1.9557444455799858e-05 0.004667994591635213 5.934045734177625e-05 0.002093246286088015 0.0009057563172210065 0.002093246286088015 0.001409593579464526 0.002819187158929052 2.72352429089975e-05 ZTF18aajupnt 1.195404815126727 42.41697314661249 342.0242466766142 2.1402733933624907 11.07404518521013 158.0 212.0 -0.07007272246566483 0.0016096374024782262 0.015323256997713579 0.00017542240306017882 233.2833955 44.5356122 371.0 13.0 259.0 112.0 0.0 0.3825735643127206 0.1118033988749895 2.643667752787486 0.29787177510912266 0.2955710402578464 0.23298294409429865 0.13522358194889358 1.1712895854213803 0.17289934643145374 0.1583859732401136 2.643667752787486 0.2729667179322519 0.12438439132270966 1.2438439132270966 40.0 390.0 16.6804 2458261.8519 -4.6097 2649.9869499998167 758.1727999998257 1891.814149999991 73.91834851831624 3.0387544485481536e+45 5.5 F19 23.754343033553916 3.0341621307367967
TDE? 0.0834 12 2 209.29697933001444 -1.7592377855108863e-05 1.7975166189440336e-05 0.0018480300594307581 7.01559339786212e-05 0.0003216886064385837 0.0002751433242425959 0.0003216886064385837 0.0002751433242425959 0.0005502866484851919 1.4929489378109609e-05 ZTF18acvwaoa 39.861851628503544 1.0000000000000007e-09 1.0000000000000007e-09 999.0 0.0 5.0 32.0 3.0 0.1 -999.0 -999.0 181.0922825 -1.367428 52.0 2.0 25.0 27.0 0.0 0.33558869588049955 0.14144542515189049 1.5919916776182188 0.18217707429436272 0.22517993967898034 0.2646033113948259 0.1587975909642343 0.7496805126814607 0.03465362314526992 0.11904745940664807 1.5919916776182188 0.0 0.0 0.0 6.0 45.0 17.8163 2458790.0359 -2.344800000000003 558.719299999997 234.686699999962 324.032600000035 0.10251939472859851 3.2917473496536574e+44 7.3926771088 L19 3.9218824216129895 3.9029365981514488
Unknown nan 10 4 570.7610332551412 -1.0150236497598216e-05 1.1183628950070178e-05 0.0003093588382586859 2.3854777404775535e-05 0.0001325951550712977 0.00010946197764302644 0.0001325951550712977 0.0001190992889135471 0.0002381985778270942 8.97722090733276e-06 ZTF18acryhcb 35.32934750887342 0.0 0.1492253030425876 0.0 0.0 1.0 11.0 3.0 2.5710204322995374 -999.0 -999.0 208.5346875 13.0322289 11.0 0.0 5.0 6.0 0.0 0.41436892584508805 0.2804135946258705 1.3437057651822453 0.24712643081374358 0.37679336373425926 0.25319753858208216 0.2826145755229683 0.6525258985398359 0.13337793522588393 0.18441332983357922 1.3437057651822453 0.32143095481103706 0.0435229429194067 0.435229429194067 1.0 9.0 19.7094 2458450.05755 -1.2559000000000005 149.76155880000442 149.76155880000442 0.0 -1.0 2.873338997090422e+45 0.0 "" 4.9926807906287305 2.1330086603620595
TDE 0.0512 10 4 523.4102316400968 -4.4703065214873516e-07 1.4225203227502274e-05 0.0014704840626123242 1.7137036789491415e-05 0.0017229911350446511 0.0014529585320090241 0.0017229911350446511 0.0015808207144753007 0.004742462143425902 2.2151619843674287e-05 ZTF19aapreis 0.5232374109199656 22.716711662184874 81.90240714365713 3.354137923657368 2.6209100817762083 5.0 58.0 0.004277474209939567 0.002616502162902262 0.028180673519371178 0.0007777074044703462 314.2624159 14.2045147 64.0 0.0 34.0 30.0 0.0 0.22522857798488571 0.13173736903399885 2.201617429120415 0.27549486602111933 0.2900352877317199 0.16579030081355214 0.1660277759894409 1.1182972886358127 0.1699780515261193 0.18566841172722584 2.201617429120415 0.16411026401626433 0.1434303658237947 1.434303658237947 12.0 117.0 17.19 2458620.676 -3.5 468.9008925999515 431.1897999998182 37.71109260013327 3.0630471199613667 2.1867138100781464e+45 6.7396949176474426 C21 92.24586104901603 1.2046953927772048
Unknown nan 8 5 711.6309606451541 3.948168741507118e-07 8.518933938585751e-06 0.00016971768358265405 4.690253349536953e-06 0.0004066436708094639 0.0003448831172476671 0.00040506534169247463 0.0003088242044459318 0.0009264726133377954 9.59489841972026e-06 ZTF18acbztng 0.44521262957896657 0.0 67.91796096092074 0.0 0.0 3.0 79.0 2.0402948800935623 0.020228670641780997 -999.0 -999.0 118.6380302 9.4941712 82.0 26.0 4.0 78.0 0.0 0.19079072742204806 0.2273268519115153 0.8483702232012381 0.18450500481030777 0.19285733209580705 0.09492759332776582 0.24865139045499285 0.08425855259953204 0.04849789273911861 0.020951006261598792 0.8483702232012381 0.17262136773015005 0.07413380604655948 0.7413380604655947 5.0 75.0 19.4374 2458433.0074074 -0.9207000000000001 184.64812360005453 175.65929260011762 8.988830999936908 -1.0 4.466711524696589e+45 0.0 "" 65.84382152329161 0.5505681090321488
TDE? 0.242 10 3 344.4907348398119 1.746473512621911e-06 1.0116457239245731e-05 0.00047647831227945735 1.757691994886826e-05 0.0003604123187181799 0.00024226223034637338 0.0003604123187181799 0.00024226223034637338 0.0007267866910391202 1.126316229453135e-05 ZTF19abxwbjp 0.4388413968895372 31.441212093592668 135.07966121990816 5.224298583486234 7.871524336325341 15.0 470.0 0.27836108429143924 0.00241965801813869 0.040694460548447844 0.0008389898842009019 120.3573945 24.9294489 485.0 2.0 27.0 458.0 0.0 0.19212819836146125 0.21065974840960958 0.7186905824854368 0.1478175957048219 0.15139917729073787 0.277610591296188 0.2373316132584219 0.7586369955776835 0.13812933071273023 0.1800485420379739 0.7186905824854368 0.19796689724252584 0.094959797976886 0.94959797976886 28.0 453.0 19.1111 2458798.8372 -1.5366 169.68267000000924 104.85510000027716 64.82756999973208 0.5550024678611498 6.785629393849872e+44 6.97335186983 L19 13.782973982422451 1.7374580382429186
Unknown 0.314 11 3 343.18715843511745 -9.707654220747058e-06 8.054164287211518e-06 0.0001877525288691609 2.293712357784799e-05 0.00019401778786872672 0.0001462866543936315 0.00019401778786872672 0.0001462866543936315 0.00043885996318089447 7.147121685669905e-06 ZTF19aariszh 0.4849680074859791 36.356791746631096 348.888730198877 4.997846235618691 29.555159926848443 19.0 71.0 -0.10129409411578766 0.0005936082909761951 0.08936254647585849 0.00045460349575934914 187.8254344 23.7074921 96.0 0.0 64.0 26.0 0.0 0.33109911110606777 0.25829519646023585 1.0491318289421425 0.2712466818415876 0.27098571186929726 0.839696414008646 0.30502785497032325 1.1437121638593457 0.20223815072536183 0.3488640680454831 1.0491318289421425 0.27221207003198555 0.15443322364454098 1.5443322364454097 29.0 49.0 19.5215 2458651.671 -1.2987000000000002 453.9375999998301 370.056099999696 83.88150000013411 -1.0 6.016578166313718e+44 0.0 "" 6.377724473478048 2.847858916196654
TDE 0.01499 11 3 339.05838894005865 -1.524287614944717e-05 2.3182892296730847e-05 0.002965085445487934 4.8164609014550435e-05 0.004044791776215419 0.002136974007639072 0.004044791776215419 0.002136974007639072 0.006410922022917215 4.076509434205323e-05 ZTF19abzrhgq 2.994831041439979 8.44293202335686 34.68660411787452 0.32642008511530834 0.5098472797347872 11.0 51.0 -0.017006226572010716 0.0021540266045099368 0.04286050481312999 0.0007409784208507761 71.6578366 -10.2263548 63.0 12.0 30.0 33.0 0.0 0.19093272102711814 0.12378730791159485 0.8927011743614118 0.10060244925067328 0.1105050751437184 0.13073410160791868 0.15360552594226548 1.196641489848004 0.18418890845408525 0.1838107454124388 0.8927011743614118 0.0 0.0 0.0 13.0 103.0 15.122 2458753.563 -4.8979 397.85168519988656 390.2884999997914 7.563185200095177 4.900276067554638 9.842460883246954e+44 6.1889397975202805 N20 44.36813775428959 2.0775927523651743
