name,flux,ra,dec
J1146-2859,0.45,3.082410616905472,-0.5059443082354195
J1146+5848,0.184,3.0824631963309073,1.0264197137749975
J1146-3328,0.166,3.0825752004358264,-0.5843102104176661
J1146+5356,0.457,3.083720760234898,0.9415231140660665
J1146+3958,1.124,3.0847456737858154,0.6977162367078602
J1147-3812,1.761,3.08496913330777,-0.6667692179403778
J1147+3501,0.282,3.0864787419543704,0.6111926420883286
J1147-6753,0.446,3.0872983352629713,-1.1849901797943818
J1147-0724,0.742,3.0886185677590268,-0.12935382286223437
J1147+2635,0.445,3.089215606935223,0.46417192594312384
J1148+1840,0.304,3.0919799769233682,0.32583827577200225
J1148+5924,0.328,3.092894927168316,1.0369989244493865
J1148-0404,0.227,3.0932968360615893,-0.0710230878769035
J1148+5254,0.504,3.0933465963439506,0.9234019423644707
J1149+2824,0.171,3.0942437270681244,0.4958426789370896
J1150+2417,0.577,3.0993565711552375,0.42408512063473447
J1150-0640,0.524,3.099703784193191,-0.11648410326101488
J1150-1930,0.273,3.100252138282567,-0.340579423257713
J1150-5416,0.198,3.100428694553424,-0.9473372818914945
J1150-0023,0.849,3.1011497945690123,-0.006953222539970701
J1151-1723,0.3,3.102555721422344,-0.3036865401311369
J1151-6728,0.788,3.103299147689723,-1.1775692553145831
J1152-0841,0.999,3.107937579506607,-0.15156882334327018
J1152+4939,0.463,3.109076519271826,0.8667439252619311
J1152-8344,0.292,3.1105564613208556,-1.4614681328567345
J1152-0519,0.163,3.1107215285255787,-0.09302864031497919
J1153+8058,1.218,3.111958360826938,1.413276263042104
J1153+0914,0.167,3.111962206296335,0.1611631154864935
J1153+4931,1.134,3.1128286559503096,0.8642716779635282
J1153-3522,0.338,3.1136723148767453,-0.6174214229616923
J1153+0955,0.242,3.1145784025579184,0.17334459024079552
J1153+4036,0.526,3.1150243041475956,0.7088587817295577
J1154+6022,0.288,3.1157425314966787,1.0536980095365134
J1154-3242,0.169,3.115861146617916,-0.5709310445279018
J1154-3505,0.641,3.1169971251411703,-0.6124605783628606
J1155-3107,0.17,3.1200056709095487,-0.5433730081695783
J1155-5730,0.152,3.1215133478402777,-1.0037976973733718
J1156+3128,0.193,3.1255010025932393,0.5492183947478182
J1157+1638,0.557,3.131036049171337,0.2905956223486564
J1158+2450,0.389,3.134741331322498,0.433510522890081
J1158+4825,0.201,3.1348127401598465,0.8451089305617007
J1159-2228,0.279,3.1380487085111337,-0.39229620603848936
J1159-0940,0.319,3.1381537535519923,-0.16896750053544637
J1159-2142,0.288,3.138787947588193,-0.3789541922937731
J1159+2914,1.622,3.1395443577962108,0.5104303963705495
J1159-2148,0.47,3.14100405024437,-0.3807421608605396
J1200+5300,0.43,3.142420541721108,0.9252517725266891
J1201+0028,0.167,3.1476468192650757,0.00828215099358012
J1201+1431,0.346,3.1491752989933253,0.25354034428612654
J1202-0528,0.487,3.152808203649403,-0.09542340716341703
J1203+0634,0.202,3.1547562648204326,0.11481133369708517
J1203+1118,0.15,3.1556266384836205,0.19730627042233437
J1203+0414,0.303,3.1562777816303536,0.07397817624651033
J1203+4803,0.559,3.156853596221126,0.8386967670226838
J1205-2634,0.421,3.165824535416557,-0.4636974460171458
J1206+3941,0.264,3.1704671890394573,0.6926229921591925
J1206-6138,0.733,3.1715175163296134,-1.0759797738065373
J1206+0529,0.181,3.1719924088562745,0.0959555173280009
J1207+1211,0.233,3.1730539962835436,0.21286154884514175
J1207+2754,0.418,3.1741648944981695,0.4872321728002726
J1207-2703,0.189,3.1741977467579576,-0.472160457433203
J1207-0106,0.235,3.1751667972646183,-0.019376501269015023
J1208-5612,0.153,3.1777025037407554,-0.9811398328300559
J1208+5413,0.232,3.178499074338472,0.9463539683360203
J1208+5441,0.235,3.180444877635226,0.9546861964619429
J1209-2406,0.6,3.1810403747403058,-0.4207249926390273
J1209-2032,0.559,3.1819251022094277,-0.3585633030455051
J1209+4119,0.184,3.1825197502118265,0.7213124377203076
J1209-4016,0.201,3.183425549768229,-0.7028494160866612
J1209-3214,0.315,3.1837746897951207,-0.5628352700214182
J1209+2547,0.218,3.184141973392252,0.4500221438590991
J1211+1820,0.324,3.190075591212317,0.32014323898229047
J1211-1926,0.201,3.1937880588840084,-0.339212786141431
J1212-2221,0.203,3.1942214263916617,-0.39033082819543474
J1212+1925,0.226,3.1980319426610175,0.33911270629564644
J1213-1003,0.172,3.1999843061413755,-0.1755280912858573
J1214+3309,0.421,3.2029784850138494,0.5787976957008419
J1214+0829,0.164,3.207036185792903,0.14817126763441854
J1215+1654,0.344,3.207331871911682,0.2951446636857226
J1215-1731,1.402,3.2104423844691725,-0.305943627845084
J1215+3448,0.559,3.211085922780023,0.6074483714390991
J1216-1033,0.217,3.21318043001982,-0.1842079645156861
J1217-6113,0.325,3.216178453925358,-1.0685556698701366
J1217+5835,0.487,3.2165704593841236,1.0225992979011622
J1217+3007,0.282,3.219556654175212,0.5256380759406757
J1217-3634,0.174,3.2200157092933526,-0.6382942467765432
J1217-0029,0.256,3.2200400429646723,-0.008660225185774494
J1218-4600,0.548,3.220587028861359,-0.8029920115968965
J1218+1105,0.278,3.2220299550949476,0.19346617213115463
J1218-0119,0.24,3.2226726378308532,-0.023243626516956967
J1219+4829,0.58,3.2249622868436583,0.8464660935944706
J1219+6344,0.205,3.2252654169371415,1.1124084729952812
J1219+0549,0.296,3.226184115640269,0.10166397390584996
J1219+6600,0.162,3.2270988298294356,1.1520716989660722
J1220+7105,0.155,3.229122982119865,1.2407891498630432
J1220+0203,0.365,3.2297233888361303,0.03598396282450867
J1220-5604,0.284,3.2307756921298876,-0.9787543378008624
J1220+3808,0.274,3.233166392652057,0.6658222966814694
J1221-3423,0.151,3.233352713603746,-0.6001910998897939
J1221-0241,0.265,3.234963491278547,-0.047073512862724175
J1221+4411,0.3,3.235189181985784,0.7712884962033582
J1221+2813,0.427,3.2355270387499506,0.49275735448654995
J1221-4559,0.191,3.2366232396196666,-0.8025915589384771
J1222-6035,0.182,3.2380415207133866,-1.0575351647177604
J1222-4122,0.18,3.2383244878179642,-0.722263412797292
J1222+0413,0.672,3.2392256172368983,0.07367120124116625
J1223+4611,0.183,3.24480972785643,0.8061414149867399
J1223+8040,0.558,3.244893873961215,1.4079199726981446
J1223+5037,0.205,3.2450884351213576,0.8836864433947316
J1223+0650,0.202,3.245921478009896,0.11927663806363155
J1224+4335,0.187,3.2500579797501783,0.7607661740026432
J1224+0330,0.775,3.2501246396920758,0.06133034971000091
J1224-8313,0.61,3.250267217965777,-1.4524538016005697
J1224+2122,1.706,3.250272735678763,0.37314358081910287
J1225+3914,0.217,3.2543532130772763,0.6848608253158486
J1226-1328,0.197,3.258996497418536,-0.2352266798334775
J1227-4436,0.279,3.261342796837256,-0.7786027426686165
J1227+4932,0.155,3.263454792130714,0.864791475460497
J1227+3635,0.27,3.263673018137463,0.6385569559656963
J1228+0232,0.181,3.265166084989745,0.04435752703754715
J1228+3128,0.271,3.26558127882023,0.5493793694705744
J1228+3706,0.343,3.2672144479785037,0.6475757945831359
J1228+4858,0.189,3.2675303655176395,0.854635814792479
J1229+6335,0.166,3.26856725464522,1.1097432865778685
J1229+0203,23.596,3.268616242619387,0.03582093399466692
J1230+5830,0.197,3.273005570355285,1.0210552438970173
J1230+2518,0.387,3.2735169536441706,0.44160289827088356
J1230+1223,2.011,3.276086517253413,0.216265898538995
J1230-1139,0.195,3.2765324918560306,-0.20337835039946633
J1231+0418,0.31,3.2788617723510485,0.07505831649948738
J1232-0224,0.72,3.2812201581748384,-0.0419111497850191
J1232+4821,0.239,3.2837488173023446,0.8440263947473626
J1233+8054,0.267,3.2865199254976774,1.4121360663489355
J1233-1025,0.221,3.2865396932422297,-0.18189451721131003
J1234+4753,0.225,3.2909150809606698,0.8359702259310045
J1234-3408,0.279,3.293299589854595,-0.596025359375774
J1235+3621,0.202,3.2947312198082104,0.6345208553572256
J1237-5046,0.262,3.3041438090439823,-0.8861578377119441
J1237+1924,0.262,3.3056841724282204,0.3387908065435362
J1237+2034,0.18,3.30715101919915,0.3590474366784641
J1237+2234,0.185,3.3072498080345833,0.39400858313483644
J1238+0723,0.264,3.3075767845616366,0.1289692485790919
J1239+0730,0.889,3.3135503693307413,0.13098302881410884
J1239+0443,0.408,3.314144315492615,0.0823467345158845
J1239-1023,1.078,3.314893773981499,-0.18136246013382426
J1239-6845,0.226,3.315154839458348,-1.2000636322973521
J1240-1717,0.168,3.3180009584869943,-0.301762084926091
J1241+5458,0.533,3.322503582016902,0.9594416822272892
J1242+3720,0.293,3.3255658015321563,0.6516171844119049
J1242+3751,0.457,3.3285878887284244,0.6606072446346778
J1243-2943,0.252,3.3299909040816753,-0.5187627797338127
J1243+7442,0.189,3.332490462243732,1.3039408881891414
J1243-6811,0.217,3.332504064612701,-1.1900403048203259
J1243+1622,0.421,3.333407916308936,0.28591107985408043
J1245-1616,0.689,3.341850442238027,-0.2841284771081737
J1246-0730,0.796,3.342613285438779,-0.1311254944655918
J1246-2547,0.816,3.3457090573090174,-0.4502430187665975
J1247+2741,0.15,3.3473258051006916,0.4832763696516611
J1248-0632,0.342,3.3527029995924718,-0.11407577670721146
J1248-1959,0.783,3.352770085031097,-0.348865081490425
J1248-4559,0.58,3.3531043880867397,-0.8027893027549919
J1249-2324,0.171,3.3557617059781077,-0.4085135244500111
J1250-4432,0.494,3.3614172212171085,-0.7772701891176693
J1250+1343,0.225,3.3618108836478324,0.2395967885611882
J1250+0216,0.46,3.362128154035305,0.03971677689012118
J1250-4639,0.19,3.3625128250387766,-0.8143765894738753
J1251-1717,0.206,3.365174793069049,-0.30171487493337745
J1251-3518,0.212,3.366974658333292,-0.6162931221902985
J1251+4317,0.16,3.367491774592438,0.7555806448304068
J1252-6737,0.546,3.371627925812428,-1.1803213119078924
J1252-3319,0.23,3.372732230100418,-0.5817742905023056
J1253+5301,0.246,3.373715666119828,0.9253722952685581
J1254+1141,0.687,3.3799941292932725,0.2039412142835791
J1254-4424,0.217,3.3813945788670785,-0.7752005950469841
J1254+0859,0.241,3.381499623326161,0.1570192873873069
J1254-7138,0.557,3.3815697148762562,-1.250326904295291
J1255+1817,0.279,3.383885073388886,0.31935118423008857
J1256-6449,0.174,3.3861862383749832,-1.1313360822226306
J1256-5919,0.444,3.386294440861903,-1.0354845144747358
J1256-0547,15.383,3.386750805118669,-0.1010425653275661
J1256+5652,0.188,3.3869738747049802,0.9926329237898394
J1256-2155,0.192,3.3877939609963725,-0.38262049695213574
J1257+3229,0.538,3.3944640889984896,0.5670832976221634
J1257-3155,1.373,3.3945970965410712,-0.5571326188449937
J1258-1800,0.433,3.3974507733544335,-0.31417441326548284
J1258-2219,0.764,3.3986272031555957,-0.3896502094677211
J1258-1750,0.306,3.3987444164865557,-0.3114246440716023
J1259-2310,0.323,3.3996440945914945,-0.40452201259212434
J1259-2436,0.194,3.399946879327952,-0.4293776815900544
J1259+5140,0.323,3.4012957536951416,0.9020262086645678
J1300+1206,0.231,3.403533040576003,0.21129207048433893
J1300+141A,0.241,3.4049133009082424,0.24938103875257736
J1300+2830,0.257,3.4054667994283108,0.4974682348237217
J1300+5029,0.252,3.4063916115107538,0.8812786274951785
J1300-3253,0.172,3.406477349646705,-0.5739811661722424
J1302+4819,0.243,3.4133692204940127,0.8433701198720557
J1302+6902,0.24,3.4148766692229424,1.2051091343339586
J1302+5748,0.499,3.4159340704052785,1.0089826425875292
J1303+2433,0.17,3.416715965547423,0.42874851749579523
J1303-1051,0.254,3.4174905156168545,-0.18945126772226611
J1303-5540,0.274,3.4200610920988392,-0.9717198571912048
J1304-0346,0.4,3.4240190845448315,-0.06575310391901101
J1305+7854,0.189,3.425209688310293,1.3772383257650334
J1305-2850,0.199,3.4258245043921414,-0.5034403597461107
J1305-3655,0.151,3.4261358627676612,-0.6445371736889385
J1305-3132,0.151,3.427468381363542,-0.5506136533245781
J1305-1033,0.674,3.4276095785000282,-0.18422642641458825
J1306+5529,0.284,3.4298156783833735,0.9685794708510164
J1306+8008,0.158,3.4299876971617858,1.398690215840257
J1306-1718,0.208,3.4319471211534665,-0.3022250406369436
J1307-3207,0.164,3.435039137366043,-0.5608258775441409
J1308+4957,0.226,3.438874892405379,0.8720511937190066
J1308-6707,0.193,3.4395622016103737,-1.171432173506824
J1308-4352,0.163,3.439941204584378,-0.7656359392731988
J1308+3546,0.44,3.440022803162954,0.6244262720015675
J1308-0950,0.221,3.4411462411319227,-0.17178120235186167
J1308+2708,0.151,3.4424305359169605,0.4736223391545024
J1309+5557,0.266,3.4433713203073304,0.9766968883128891
J1309+1154,0.69,3.4451295869578495,0.2078132178237431
J1309-3948,0.346,3.4461881184590424,-0.6948014485724583
J1310+3220,1.897,3.449109766756513,0.5645353899613168
J1310-5552,0.284,3.4501781793665445,-0.9751131701985702
J1310+4653,0.155,3.45092256229252,0.8185217022808354
J1310+3233,0.435,3.451345161045967,0.5682716876071536
J1311+5513,0.251,3.451622091638438,0.9639759977366427
J1311+1417,0.222,3.451957589081066,0.2495173511488197
J1311+1658,0.183,3.4531208347377804,0.29633846011895915
J1312-0424,0.278,3.459453560634002,-0.07703637139611977
J1313+5458,0.195,3.462868002427607,0.9594651850249221
J1314+5306,0.296,3.467666023733357,0.9269042776059689
J1315-5334,0.487,3.469145946729209,-0.9350886267478079
J1316-3338,0.913,3.4737859653412713,-0.5872992827233963
J1316-3025,0.267,3.475602895780442,-0.531027063137398
J1317+3425,0.288,3.48022246618771,0.6007613935920509
J1317-1345,0.252,3.480225630106034,-0.24014107695455333
J1317+4115,0.163,3.48041878525802,0.7201694778315635
J1317-4522,0.164,3.480449486472227,-0.791892066910951
J1318+1807,0.154,3.482970987422694,0.31626718787814695
J1318-0607,0.386,3.4843832762920375,-0.10687145873829998
J1319-1217,0.273,3.487173085617583,-0.21454037305320936
J1319-1239,0.326,3.4885982602527936,-0.22090572506787706
J1319-0049,0.286,3.4891143365138717,-0.014447152154644167
J1319+5148,0.218,3.4896548033876367,0.9041085635646348
J1320+0140,0.401,3.4926070821407578,0.02926729023645536
J1320+8450,0.193,3.4945261266311967,1.4806750850367105
J1321+2216,0.343,3.495836499980474,0.388685349229947
J1321-4342,0.53,3.4959559215892697,-0.7627905387869088
J1321-2636,0.239,3.4960426198017536,-0.4643083172185521
J1321+8316,0.195,3.498338603341635,1.4533425703310936
J1322+2148,0.167,3.5002144431518274,0.380541309679217
J1322-0937,0.644,3.502069511653148,-0.16802575689272675
J1322-6532,0.307,3.5033040241210434,-1.1438688731385138
J1323+2941,0.212,3.5038119919460264,0.5182891574432366
J1323-4452,0.176,3.5040573287338224,-0.7832351999810643
J1323-3407,0.173,3.5049948399773467,-0.5955080344770602
J1323+7942,0.409,3.507498745900014,1.391278775528095
J1324-3235,0.153,3.5089743318981195,-0.5688590061235992
J1324+4048,0.226,3.508991414671783,0.71215135971393
J1324-1049,0.465,3.5099875242541123,-0.18889860582092635
J1324+4743,0.163,3.5102456404154134,0.832912932292435
J1325-0804,0.178,3.513174380785578,-0.1410244996189673
J1325-4301,2.08,3.514483350744692,-0.7508251565925107
J1326+3154,0.808,3.5180392090772155,0.5568061850668563
J1326-5256,0.894,3.5204184845286566,-0.9239755275637715
J1326+5712,0.197,3.5205161672616763,0.9983610378171283
J1327+2210,0.927,3.5212644021293107,0.38712451378808144
J1327+4326,0.326,3.5227273989220773,0.7581903643933029
J1327+5008,0.158,3.523028812411519,0.8752301333157816
J1327-4214,0.156,3.5238243285394786,-0.7372674247579778
J1327+1223,0.266,3.5251784254408443,0.21617443591702254
J1328-7508,0.17,3.528430423259592,-1.311606581618712
J1329-5608,0.422,3.5300116719996666,-0.9797244098826713
J1329+5009,0.26,3.530350397356024,0.8754106148078855
J1329+3154,0.874,3.533772856901325,0.5568136250176067
J1330-2142,0.19,3.5348100725509193,-0.3787451944487973
J1330-2056,0.15,3.534851727306068,-0.3654359565814737
J1330-7003,0.163,3.5350972625523442,-1.2226665450037248
J1330-3122,0.378,3.535679566349998,-0.5477383058972061
J1330+2509,0.395,3.537032651905784,0.43900304781768706
J1330+5202,0.155,3.5373896420600413,0.9082279144876523
J1331+3030,1.015,3.539257784459178,0.5324852121327225
J1331-2639,0.193,3.539505397883539,-0.46517688531438794
J1331-0341,0.157,3.5407757399974824,-0.06435472091200174
J1331+0608,0.197,3.5425745683179835,0.1071602665629787
J1332-0509,0.582,3.543343062094911,-0.09009441052070706
J1332-1256,0.201,3.545872823543284,-0.2258036353240249
J1332+4722,0.281,3.546308794573127,0.8268141850418108
J1332+0200,0.598,3.5468923242464143,0.035128140819718726
J1333+2725,0.275,3.5479264451363566,0.47860022563296434
J1333+1649,0.394,3.549983891400319,0.2935256663100872
J1333-2356,0.189,3.5502124837901596,-0.41783948851048
J1333-1950,0.23,3.550666972036146,-0.34636225238742446
J1334-1150,0.249,3.5520497876031327,-0.20659981780386683
J1335+4542,0.688,3.5577054884288106,0.7978008226127841
J1335+5844,0.569,3.5579939272860375,1.0250914596972187
J1335-0511,0.237,3.560215454861862,-0.09066820448077902
J1336-0829,0.516,3.5610723456384115,-0.14831322534660782
J1336-1852,0.41,3.5629728281159236,-0.329487493802432
J1336-3357,0.274,3.5633101985877267,-0.5928159791036641
J1337-1257,4.307,3.567728082455459,-0.22613985521175953
J1337+5501,0.437,3.5684450842925193,0.9602322424928376
J1337-6509,0.456,3.568648928495343,-1.1372027166331096
J1337-4821,0.219,3.56889639400305,-0.8441516345324234
J1339-2401,0.451,3.5736886435776856,-0.4192378129035152
J1339-2620,0.631,3.5750081415082926,-0.45975121672670205
J1339+6328,0.212,3.575291179807759,1.1079855460471566
J1340-0137,0.211,3.5782605822043374,-0.028441803799394327
J1341+2816,0.215,3.5833996835337723,0.49337101496650776
J1342-2051,0.375,3.586996282141638,-0.36404437012897856
J1342-3240,0.217,3.5871026331978317,-0.5703718693002003
J1342+2709,0.35,3.5872607827173426,0.47400532809690765
J1342-5827,0.211,3.5876321050063633,-1.0204309684215116
J1342-2900,0.263,3.5877675778265132,-0.5063482877679247
J1343-1747,0.424,3.593735772000779,-0.3106465314457978
J1343+6602,0.351,3.5943572106617516,1.1526238984521229
J1344+6606,0.493,3.5960094580140787,1.153719086061246
J1344-1723,0.309,3.5964256342467666,-0.3035922438701611
J1345+4452,0.495,3.6021539536411304,0.7833598734067828
J1345+5332,0.245,3.6030399088766596,0.9345864315266033
J1345-3015,0.242,3.603488221493254,-0.5279843649116611
J1346-6024,1.295,3.607671390283408,-1.0543211887998047
J1347+1835,0.33,3.610176484048076,0.32452251403378857
J1347+1217,1.279,3.610894353386496,0.21450212891382595
J1349-1110,0.157,3.6174270793978636,-0.19489907164211595
J1349-3056,0.183,3.618678294375812,-0.5400058220623761
J1349-1132,0.306,3.6194814923523078,-0.20155561516488826
J1349+5341,0.428,3.6197151749949117,0.9370335329453268
J1350-2204,0.249,3.622582863238787,-0.3853351386313819
J1350+0940,0.206,3.62316797323499,0.16876681894194948
J1350-1634,0.191,3.624186659451136,-0.28938293117486336
J1350+3034,0.254,3.625393284175578,0.5337487897383357
J1350+6428,0.276,3.6256087672519626,1.1254308846653662
J1351+0830,0.413,3.627151910000312,0.14854644283472535
J1351-2912,0.215,3.6293277348933985,-0.5097217160451969
J1351-1449,0.638,3.629750308848626,-0.25867019663104107
J1352-2745,0.18,3.6323244151863006,-0.4843634471036012
J1352+0232,0.169,3.6325175605208093,0.04444365486673541
J1352-4412,0.335,3.634396180785945,-0.7716313343796164
J1353+1435,0.201,3.6363091308775246,0.2547175159734241
J1353+7532,0.343,3.6363329954188854,1.3185852724879414
J1354-0206,0.714,3.6395129325198092,-0.0366673826117463
J1354-2357,0.211,3.6412248286082627,-0.41824274048309407
J1354-1041,0.643,3.6423944246454605,-0.18647221971509476
J1355-6326,1.117,3.646764546632826,-1.1073269202133473
J1356-3421,0.351,3.6481298573473575,-0.5995732439776839
J1357+1919,1.095,3.652424102527211,0.3371751760049906
J1357-1744,0.816,3.6525431877965153,-0.3095142895270274
J1357-1527,0.567,3.6529192176021383,-0.26979293240813534
J1357+0015,0.214,3.6540271134868405,0.00456902855677187
J1357+4353,0.247,3.6550534005391575,0.7661984241784571
J1357+7643,0.664,3.6561281914549393,1.3390604825678454
J1358+4737,0.267,3.6594221316445523,0.831350314723959
J1359+0159,0.543,3.662802461559704,0.0348802259624515
J1359+4011,0.282,3.6635983993301218,0.7015169155258495
J1359+2708,0.165,3.6643119687590415,0.47370330619053663
J1400-1858,0.379,3.665472571987269,-0.33108452727602117
J1400+6210,0.312,3.6672747687932263,1.0852001009413648
J1401-0916,0.215,3.6699424935011478,-0.16188690740580503
J1402-2822,0.22,3.6740927292373136,-0.49521363522206746
J1402-1840,0.202,3.6774454244817534,-0.3260250305107329
J1404+6551,0.201,3.683028620694201,1.1494815295633483
J1404-0013,0.373,3.683526400523286,-0.003903189519570954
J1404-0130,0.282,3.685982333089859,-0.026286341565728573
J1405+0415,0.692,3.687089480446478,0.07435014726471732
J1405+4056,0.246,3.687574945014195,0.714701813519267
J1405-1440,0.198,3.6893982265610696,-0.25607032954873526
J1406-0848,0.461,3.6914224095402046,-0.1536223339624913
J1406-0707,0.315,3.6921577619871866,-0.12422046579921915
J1406+7828,0.175,3.694030593140637,1.3695521311647738
J1406+3433,0.234,3.6952872510733017,0.6031921225133938
J1407+2827,1.536,3.695763373766198,0.4966173920008809
J1407+0918,0.159,3.6970917140438493,0.16246972723914094
J1407-2701,0.227,3.6978990651767445,-0.47155059362614465
J1407-4302,0.441,3.698623280823213,-0.7512281980590244
J1407-3431,0.154,3.699728367527762,-0.6025665097763117
J1408+5613,0.221,3.7010394903505084,0.9813234171297189
J1408-2900,0.319,3.703706026707376,-0.5062599403162603
J1408-0752,0.918,3.704205443146245,-0.1374285176213819
J1409-2315,0.206,3.7053322654540772,-0.40602957147072183
J1409-2657,0.668,3.7081097866435804,-0.4705455200812586
J1410+0203,0.466,3.7091632513085107,0.035812763769068764
J1410+3647,0.159,3.711954374939705,0.6420963041622347
J1411+3705,0.188,3.714243625871996,0.6473989744039518
J1411-5335,0.16,3.7152043473038563,-0.9354165731446302
J1411+2134,0.169,3.717177675970077,0.3765229685231059
J1412+1334,0.279,3.7201964010804294,0.23696797126624733
J1413+1509,0.162,3.724944088399549,0.26460891827865246
J1415-3705,0.291,3.7325332376270945,-0.647357021052057
J1415+3706,0.192,3.732711439379826,0.647619750118571
J1415+1320,0.765,3.734918605804788,0.23282553002507692
J1416+3444,0.56,3.7353090297770852,0.6063876287269473
J1416-1705,0.2,3.7375040359840948,-0.298382132608075
J1417+4607,0.425,3.7399614399359487,0.8049140927178272
J1417-5950,0.474,3.7423957779072965,-1.0444710037538592
J1418-3509,0.458,3.748015804348508,-0.6136893162877219
J1418-1555,0.153,3.748091031020873,-0.277979187788887
J1419+0628,0.199,3.7486894450801866,0.11303335801295093
J1419-0838,0.23,3.74973489264792,-0.1508359140663531
J1419-5154,0.329,3.750657674039778,-0.9061098380307475
J1419+5423,1.104,3.7514832276477743,0.9492399146631261
J1419+3821,0.659,3.751484416944216,0.6695687817656687
J1419-1928,0.29,3.751711669139357,-0.33987992893958313
J1419+2706,0.297,3.7524067735665674,0.4731081104214003
J1419+0804,0.207,3.7524173257545024,0.14099149253392998
J1420+3721,0.162,3.7524826949526964,0.65204851116909
J1420-0642,0.199,3.7537638019665773,-0.11697609378448998
J1420+1703,0.336,3.7539771397424233,0.2977200824382733
J1421-0643,0.178,3.757385218138298,-0.1175011686238218
J1421+4645,0.19,3.7584991245006116,0.8161740738181305
J1421-1931,0.264,3.759508883721244,-0.3407214834595145
J1421-4820,0.206,3.759631677087989,-0.8436863213180836
J1422+3223,0.236,3.7633937578526075,0.5652464044706186
J1422-2308,0.238,3.7638829862955787,-0.4038989384849204
J1422-2727,0.183,3.7647644377089726,-0.4793678808761488
J1423+4802,0.245,3.7659955858365683,0.8383923975030249
J1423-2218,0.209,3.768515662671088,-0.3892933447105224
J1423-7829,0.187,3.7687148501900234,-1.3699617716242267
J1424+0434,0.158,3.7706021107803425,0.0799558771080084
J1424-1407,0.175,3.7710772941224904,-0.24639682718881398
J1424-4913,0.315,3.772255768358705,-0.8592340796019577
J1424+225C,0.166,3.772679393365752,0.4002613205429572
J1424+225B,0.192,3.7726811457490435,0.4002649293020739
J1424+225A,0.159,3.7726831995652406,0.40026649108086626
J1424-6807,1.723,3.77395143164884,-1.1891417589492579
J1425+1424,0.35,3.777839197718052,0.2516032801923065
J1426+3625,0.338,3.7813349098228897,0.635637149620844
J1426-0215,0.339,3.782672749127717,-0.03948458696460075
J1427+2348,0.187,3.783029644234252,0.41538854377978085
J1427-5022,0.166,3.7831373133776416,-0.8791976529081431
J1427-3305,0.435,3.7860090182059025,-0.5775658387756444
J1427-4206,1.922,3.7870952277928716,-0.7348778516700245
J1429+5406,0.372,3.793318870319955,0.9442770510577193
J1429+2607,0.232,3.7954301141764484,0.45606575518902537
J1430+1043,0.663,3.7967993483911386,0.18717134882307862
J1430+4204,0.158,3.797817663870263,0.734378753487096
J1430+3649,0.25,3.7990424519453425,0.6425909065224541
J1431-4501,0.166,3.8004909037458985,-0.7856963039339697
J1431+3952,0.388,3.801948039432148,0.696005933789885
J1431-2903,0.158,3.804527076106794,-0.5071047376579418
J1432-1801,0.427,3.809013149406626,-0.31462104413613967
J1433-1548,0.722,3.8107416594296732,-0.27597867123200204
J1433-8341,0.25,3.8112487715342684,-1.4605919250184303
J1434+4203,0.259,3.813958529588342,0.7339884794434303
J1434-1146,0.151,3.815081458793834,-0.2054616693515382
J1434+1952,0.284,3.8164382702639634,0.3467423116007548
J1435+1729,0.183,3.8220245362196765,0.30530991217454245
J1436+2321,0.558,3.8252512908323983,0.40755018366679496
J1436+6336,0.869,3.8256018885001044,1.1102129852713236
J1437+0405,0.192,3.827229897228834,0.07143425128157276
J1437-3244,0.193,3.8277142296596427,-0.5715371970377497
J1438-2204,0.658,3.8316863415283953,-0.38540141663706173
J1438+4418,0.15,3.833070614008975,0.773239386456143
J1438+6211,0.248,3.83425441935339,1.0855678290156787
J1438+3710,0.355,3.8348964083936403,0.6488524092649666
J1439+2114,0.187,3.836008429000419,0.3708379649040432
J1439+4958,0.317,3.8387772391789032,0.8721093003840168
J1439-1531,0.312,3.8394968836626164,-0.27106201827286797
J1440+3820,0.448,3.8413486809078647,0.6691088940527529
J1440+0157,0.204,3.8440510171674602,0.03424797321719271
J1441-3303,0.224,3.8455343764257215,-0.5769496074741799
J1441-1523,0.151,3.8473905132139885,-0.2686656353465055
J1441+6318,0.164,3.848354232903337,1.1049555335531622
J1442+3234,0.247,3.848461108430971,0.5684939826308867
J1443+5201,0.284,3.853015084710738,0.9080429288825255
J1443+2501,0.466,3.8569516414591893,0.43683889825615085
J1443+6332,0.274,3.857075892466747,1.1089936721729041
J1444-0859,0.166,3.861417927161348,-0.1569948930173145
J1445+0958,0.437,3.862738357097775,0.1741260343607726
J1445-1629,0.333,3.8654226037468944,-0.2876962882795977
J1446+1721,0.665,3.868474748858096,0.30285137933403206
J1447+1920,0.17,3.871437188190902,0.33765807879297605
J1447-3409,0.222,3.8717064439888755,-0.5961114883200338
J1448-1620,0.401,3.875725707527256,-0.28518946082120633
J1448+7601,0.352,3.876723811511866,1.326797344682026
J1448+0402,0.198,3.8782933012415493,0.07049138408314715
J1449-0045,0.21,3.8802007418377347,-0.013183195861064539
J1450-3619,0.153,3.88449629114215,-0.634030867308179
J1450+0910,0.216,3.885624254240815,0.16012404457614512
J1450-5614,0.161,3.8859077109102476,-0.9817129603652419
J1451+1343,0.15,3.8900109867448367,0.23951734960939547
J1451-0127,0.225,3.8911688279168004,-0.025478450374633314
J1452+4522,0.171,3.893878596661016,0.7919124601136333
